00002234710000223709,000103,2
00002234710000223709,000122,4
00002234710000223709,000145,4
00003081070000308438,000213,67
00003081070000308438,000240,64
00003081070000308438,000266,1
00003081070000308438,000324,45
00003090130000309410,000186,55
00003139910000314356,000247,38
00003139910000314356,000274,35
00003139910000314356,000289,1
00003139910000314356,000358,25
00003149220000315272,000117,1
00003887090000389423,000427,60
00003981700000398263,000035,12
00003983760000398574,000129,1
00003999910000400112,000107,1
00004002020000400375,000079,1
00004002020000400375,000112,1
00004015150000401675,000091,32
00004015150000401675,000124,27
00004095950000409738,000088,90
00004109940000411610,000265,1
00004109940000411610,000543,22
00004199310000420225,000118,6
00004618900000462487,000170,2
00005172480000517702,000201,4
00005827500000583493,000101,1
00005827500000583493,000231,1
00005827500000583493,000516,4
00006132560000614376,000790,2
00006146740000615529,000287,3
00006146740000615529,000389,5
00006146740000615529,000758,1
00006354870000635699,000064,2
00006354870000635699,000172,1
00006376320000637933,000177,2
00006625490000663478,000861,10
00006731090000673195,000082,2
00006790150000679159,000081,1
00006854060000685571,000032,9
00006947590000695740,000929,3
00007029450000703146,000165,2
00007036750000704131,000206,4
00007474320000747578,000063,2
00007474320000747578,000117,3
00007642880000764433,000046,2
00007998150000800014,000173,1
00008040940000804463,000282,1
00008101080000810255,000108,3
00008136850000813835,000098,4
00008146430000814799,000083,4
00008436800000843856,000100,1
00008455380000845762,000180,3
00008528540000859153,002934,25
00009036350000904706,000925,1
00009198830000920066,000063,15
00009207290000920882,000012,18
00009258310000926174,000208,6
00009295700000929737,000022,4
00009430070000943072,000048,1
00009609310000961079,000122,27
00010043550001004666,000075,60
00012713280001271466,000059,1
00012713280001271466,000068,1
00012713280001271466,000122,1
00012724260001273171,000471,1
00012724260001273171,000732,3
00012755200001275829,000095,13
00012755200001275829,000159,23
00012787760001279243,000111,1
00012787760001279243,000338,46
00013591710001359561,000143,1
00014132060001416396,002820,1
00014132060001416396,003135,1
00014911650001491383,000123,2
00014962840001496452,000054,1
00014962840001496452,000075,1
00014962840001496452,000100,126
00014971730001497924,000151,1
00014971730001497924,000170,1
00014971730001497924,000208,1
00014971730001497924,000379,1
00014971730001497924,000391,1587
00014971730001497924,000451,1
00014971730001497924,000508,1
00014971730001497924,000581,3
00014971730001497924,000679,65
00015766780001578537,000177,11
00015766780001578537,000465,16
00015766780001578537,000515,1
00015766780001578537,000664,1
00017136010001713717,000066,5
00017136010001713717,000083,6
00018799200001880114,000075,1
00018812340001881803,000118,1
00019241070001926012,001316,2
00019241070001926012,001526,1
00019241070001926012,001824,1
00020144500002014629,000051,1
00020164060002017024,000268,1
00020164060002017024,000496,2
00020164060002017024,000516,1
00020173090002017421,000052,1
00020177480002019065,000394,2
00020177480002019065,000498,5
00020710350002073423,000028,2
00022560320002256215,000022,3
00022560320002256215,000039,3
00022560320002256215,000122,2
00022584510002258614,000095,1
00022587600002259418,000451,1
00022898730002290146,000082,15
00022898730002290146,000229,22
00022944070002294553,000107,12
00022968600002296987,000065,26
00023013170002301430,000053,60
00024256220002427044,000942,2
00024256220002427044,001202,10
00024272540002427322,000059,11
00024274120002427875,000109,1
00025112180002515145,000228,4
00025112180002515145,000294,2
00025112180002515145,000500,1
00025112180002515145,000562,1
00025112180002515145,000797,5
00025112180002515145,000975,1
00025112180002515145,001334,1
00025112180002515145,001404,2
00028113610002811583,000004,1
00028113610002811583,000195,8
00028200180002820098,000050,1
00028297740002829948,000035,2
00028387830002838920,000119,1
00028817970002882285,000350,4
00029027280002903330,000151,3
00029027280002903330,000192,3
00029027280002903330,000233,1
00029027280002903330,000565,9
00031517050003151833,000107,1
00031577260003157879,000067,3
00038500230003851551,000058,1
00038500230003851551,000186,2
00042760940004276496,000373,2
00042882460004288299,000006,3
00043100910004310246,000119,1
00043240400004324194,000105,2
00043240400004324194,000137,9
00044112320004411688,000121,1
00044112320004411688,000135,11
00044112320004411688,000404,1
00044112320004411688,000419,171
00047000230004700090,000013,1
00047015550004701798,000137,4
00047129860004713078,000033,1
00047227240004722844,000054,1
00048431110004843462,000054,8
00048431110004843462,000082,12
00048489450004849292,000311,1
00048515580004852381,000088,10
00048515580004852381,000240,13
00050091190005009235,000014,1
00050091190005009235,000089,1
00050091190005009235,000109,1
00050105010005010578,000069,1
00050110140005011136,000001,102
00050147760005014941,000158,2
00050299680005032230,002139,1
00050299680005032230,002163,1
00050299680005032230,002171,1
00050340230005034105,000036,1
00051086530005109725,000829,1
00055154280005521562,005825,3
00055667790005567522,000445,29
00055667790005567522,000631,1
00055679120005568350,000068,12
00055679120005568350,000114,13
00055679120005568350,000120,1
00055679120005568350,000192,9
00055679120005568350,000329,1
00055687920005569031,000142,8
00055691660005569294,000085,113
00058224910005823578,000157,1
00058224910005823578,000218,1
00058224910005823578,000797,1
00059309240005931173,000144,2
00063784750006378639,000131,5
00064163550006416931,000278,2
00064163550006416931,000493,1
00064243750006424438,000021,1
00065281590006528646,000468,1
00066246470006624891,000123,2
00066282480006628610,000180,3
00066282480006628610,000325,7
00066335000006633982,000254,52
00066458500006645956,000046,1
00066467500006647162,000173,1
00066467500006647162,000215,1
00066519550006652121,000153,23
00066986200006698897,000019,1
00067109580006711606,000259,1
00073485890007348728,000091,2
00073576160007357839,000217,6
00074924620007493488,000472,1
00074924620007493488,000846,5
00076863260007686777,000208,4
00078419900007842054,000050,1
00080234570008028691,004277,1
00080234570008028691,004308,18
00080234570008028691,004885,1
00080234570008028691,004971,1
00080324490008032674,000038,1
00080324490008032674,000185,1
00080510410008051293,000212,1
00080972500008097859,000418,2
00081157020008117164,000880,57
00085504870008551289,000162,3
00085504870008551289,000331,2
00085504870008551289,000462,1
00085504870008551289,000685,1
00087072250008711419,003483,3
00089468020008949183,002124,9
00089522070008952329,000118,12
00094275070009429590,001019,1
00094275070009429590,001886,1
00098248120009825897,000959,2
00098329440009833177,000125,3
00098339000009834420,000035,2
00099643940009965539,000529,3
00099643940009965539,000614,3
00099643940009965539,001006,4
00099643940009965539,001025,3
00099679390009968158,000068,1
00099679390009968158,000198,3
00099713210009971470,000071,2
00099713210009971470,000088,6
00100469800010047070,000047,11
00105967960010597494,000083,1
00106022530010602938,000276,1
00106100710010610756,000166,1
00106100710010610756,000212,2
00106100710010610756,000298,1
00106833470010683764,000365,3
00106878740010688032,000121,1
00118052230011806065,000140,1
00122905290012290926,000195,1
00124582030012458653,000130,3
00128703020012871248,000323,1
00136583980013658553,000071,1
00137979370013798108,000036,1
00137979370013798108,000044,1
00138037410013803927,000090,1
00145818910014582067,000093,1
00152621090015262752,000122,1
00152728590015272966,000083,2
00152769880015277067,000034,2
00157550890015756839,001222,1
00162161840016217197,000767,3
00162161840016217197,000925,2
00163452240016346156,000181,1
00163452240016346156,000869,1
00170970010017097170,000119,1
00170970010017097170,000145,2
00170987150017098793,000031,1
00170987150017098793,000056,1
00171155270017117170,001477,1
00172712750017271984,000160,1
00174110940017411197,000076,9
00174130160017413194,000107,1
00174457750017445948,000057,1
00178387820017838963,000160,1
00181122170018114225,000771,1
00181122170018114225,001089,1
00187236820018723939,000111,2
00187236820018723939,000132,1
00187236820018723939,000162,33
00187246820018724826,000040,13
00187278100018727912,000038,32
00187278100018727912,000097,1
00187289650018729082,000040,1
00187291850018729302,000047,56
00187312180018731849,000060,1
00187312180018731849,000063,106
00187312180018731849,000268,2
00187312180018731849,000440,1
00190579590019058999,000091,1
00194200360019420130,000052,1
00194806400019482346,001247,3
00195807460019580913,000073,1
00196292020019630880,001668,1
00196349490019635136,000049,1
00196383210019638640,000059,5
00196383210019638640,000078,5
00196444140019644494,000016,2
00197108240019710970,000091,4
00197899900019791138,000144,1
00197899900019791138,000228,2
00197965820019797039,000404,1
00198056910019805851,000099,1
00198167710019816891,000087,2
00199833590019984949,000115,1
00199833590019984949,001043,1
00199833590019984949,001115,1
00199833590019984949,001424,1
00201426360020146429,003443,2
00201503000020150381,000017,3
00209251500020925931,000460,1
00210869070021087123,000131,1
00212132920021213635,000134,50
00212132920021213635,000315,1
00212246250021224821,000008,6
00213616200021361737,000012,1
00214914000021491480,000005,1
00220326190022032680,000055,1
00224131620022413359,000149,1
00229262640022926700,000088,3
00229262640022926700,000132,2
00229262640022926700,000177,3
00233313730023331698,000015,37
00233313730023331698,000188,23
00233313730023331698,000281,61
00233313730023331698,000312,1
00233346180023335408,000172,1
00233346180023335408,000191,1
00234810270023481129,000019,1
00234824090023482659,000195,1
00237011810023701688,000185,2
00241226410024122755,000091,3
00241229990024123076,000059,3
00241233660024123432,000049,4
00241241850024124361,000055,5
00241241850024124361,000077,7
00241241850024124361,000118,10
00241241850024124361,000160,9
00241253770024125502,000066,21
00241283670024129054,000219,1
00246215140024621620,000079,2
00246280190024628176,000140,1
00246502050024651297,000563,1
00246529890024653104,000102,1
00246672630024667572,000220,11
00247618580024761990,000099,23
00247659440024766087,000054,1
00247681630024768336,000130,1
00249089720024909698,000389,1
00249307120024931581,000590,2
00249395640024939680,000083,1
00249402710024940564,000065,145
00249402710024940564,000104,1
00251375540025138820,000562,4
00251375540025138820,001241,1
00252414570025241533,000013,13
00252572820025257393,000052,1
00252609020025261048,000073,1
00252711170025271258,000119,2
00254036850025403854,000120,1
00256001120025600422,000059,1
00256504040025650500,000062,1
00258301050025830190,000063,4
00261236950026124132,000146,16
00261236950026124132,000358,1
00261840240026184458,000115,9
00261840240026184458,000292,2
00263927590026392931,000060,2
00263927590026392931,000069,2
00266664340026666752,000086,1
00270938140027094422,000145,1
00270974880027097679,000150,2
00270985710027098779,000200,11
00271141880027114637,000310,24
00271458090027148339,000534,3
00271850720027185224,000087,1
00271883620027188573,000096,2
00271896330027190947,000363,2
00271896330027190947,000600,2
00271896330027190947,000936,1
00272161770027216869,000046,6
00272161770027216869,000175,4
00272161770027216869,000262,1
00272161770027216869,000386,19
00272161770027216869,000554,33
00273545400027354699,000117,1
00273571550027357542,000229,3
00277752570027775709,000136,9
00277752570027775709,000348,4
00278064400027806888,000292,1
00280471660028048669,000050,1
00285212050028521358,000107,2
00285642720028564616,000225,29
00286180820028618176,000085,1
00288773330028878354,000280,1
00288847680028885534,000183,1
00288847680028885534,000201,1
00288847680028885534,000533,3
00290924450029093175,000622,2
00291905480029191720,000182,2
00291905480029191720,000721,5
00291962860029196560,000189,7
00292310840029231547,000075,1
00296955890029695841,000094,2
00296955890029695841,000118,2
00296955890029695841,000172,1
00296961120029696515,000009,1
00297068170029706988,000126,1
00297074520029708774,000413,1
00298256540029827202,000861,3
00298256540029827202,000867,4
00299102470029910403,000088,1
00299105340029910803,000030,2
00299105340029910803,000069,7
00299105340029910803,000146,15
00299110450029911320,000191,1
00300801390030080299,000136,87
00300808200030080994,000133,32
00300811510030081350,000109,1
00300814380030081741,000249,1
00300835510030088720,000109,1
00300835510030088720,000788,1
00300835510030088720,001630,1
00301269450030127343,000135,2
00301444070030144560,000047,6
00304350190030435854,000282,1
00304350190030435854,000781,4
00304412010030441373,000064,11
00304412010030441373,000102,1
00305353220030537372,000698,6
00305376470030537910,000177,1
00305470330030548202,000567,103
00305470330030548202,000577,1
00309604050030960838,000171,8
00309645060030966259,000079,6
00309645060030966259,000426,9
00309645060030966259,000532,7
00309645060030966259,001568,24
00311333310031133925,000506,1
00312128070031213162,000105,1
00312128070031213162,000260,423
00312128070031213162,000274,528
00312128070031213162,000330,1
00312137380031214097,000030,3
00312137380031214097,000045,5
00312137380031214097,000080,1970
00312137380031214097,000128,2
00312137380031214097,000132,4
00312137380031214097,000151,3
00312137380031214097,000164,2897
00313239440031324219,000023,1
00313239440031324219,000099,1
00316775790031679274,000356,2
00316775790031679274,000536,1
00316871660031687282,000098,2
00319152430031917660,002120,7
00324871470032487428,000107,1
00324871470032487428,000129,1
00324871470032487428,000161,2
00324896820032489951,000129,1
00325485230032548633,000103,1
00325493340032549615,000161,1
00325518860032552155,000129,15
00325518860032552155,000219,6
00326101400032610278,000119,1
00326761150032677711,001456,2
00326817980032682548,000193,1
00326817980032682548,000249,5
00327910130032791201,000075,2
00327910130032791201,000085,2
00327955900032795746,000064,2
00331475400033148149,000254,2
00331726790033172896,000057,13
00333100210033310571,000042,55
00333100210033310571,000167,1
00333100210033310571,000379,1
00333130070033313150,000084,1
00333130070033313150,000109,2
00333130070033313150,000121,1
00333164850033316682,000120,1
00335467140033546895,000162,2
00338822010033882385,000052,1
00339447800033945306,000046,4
00339447800033945306,000229,13
00339447800033945306,000361,5
00339566250033957302,000504,4
00341800820034180297,000184,1
00342628620034264414,000140,42
00342628620034264414,000161,44
00342628620034264414,000167,42
00342628620034264414,000229,1
00342628620034264414,000355,39
00342628620034264414,000377,51
00342628620034264414,000403,1
