00000002400000001265,00060,17
00000002400000001265,00159,7
00000002400000001265,00None,247
00000003800000001913,00123,81
00000003800000001913,00318,22
00000003800000001913,00344,63
00000003800000001913,00531,24
00000003800000001913,00691,38
00000003800000001913,00697,39
00000003800000001913,00797,32
00000003800000001913,00883,41
00000003800000001913,00944,26
00000003800000001913,00None,1263
00000008380000001560,00None,1
00000014740000003009,00173,4
00000014740000003009,00342,1
00000014740000003009,00363,3
00000014740000003009,00489,2
00000014740000003009,00492,1
00000014740000003009,00513,784
00000014740000003009,00591,2
00000014740000003009,00624,103
00000014740000003009,00785,1
00000014740000003009,00873,13
00000014740000003009,00939,4
00000014740000003009,00974,1
00000014740000003009,00None,40950
00000014740000003009,01038,1417
00000014740000003009,01053,986
00000014740000003009,01077,1
00000014740000003009,01164,2
00000014740000003009,01323,1
00000014740000003009,01333,1
00000021410000002249,00None,6
00000030830000003767,00102,74
00000030830000003767,00418,1
00000030830000003767,00462,606
00000030830000003767,00489,2304
00000030830000003767,00510,1
00000030830000003767,00588,1
00000030830000003767,00None,6581
00000039070000004068,00None,88
00000040620000004736,00483,10
00000040620000004736,00531,177
00000040620000004736,00None,3289
00000047360000005524,00057,3001
00000047360000005524,00078,1
00000047360000005524,00159,13
00000047360000005524,00310,3423
00000047360000005524,00357,1
00000047360000005524,00402,1588
00000047360000005524,00429,2
00000047360000005524,00448,2
00000047360000005524,00456,1
00000047360000005524,00498,662
00000047360000005524,00522,1
00000047360000005524,00567,1
00000047360000005524,00603,70
00000047360000005524,00None,23148
00000056080000005961,00None,328
00000064020000008124,00557,24
00000064020000008124,00977,1
00000064020000008124,00None,4729
00000064020000008124,01091,388
00000064020000008124,01157,1
00000070930000007410,00None,5
00000075290000008116,00092,1
00000075290000008116,00None,2
00000077840000008649,00105,23
00000077840000008649,00328,1
00000077840000008649,00456,32
00000077840000008649,00493,23
00000077840000008649,00697,42
00000077840000008649,00730,53
00000077840000008649,00None,645
00000082060000009544,00503,297
00000082060000009544,00695,1
00000082060000009544,00701,1
00000082060000009544,00None,2445
00000082060000009544,01294,1
00000082290000008589,00None,1
00000086680000009491,00780,1
00000086680000009491,00None,7
00000090080000009181,00064,4
00000090080000009181,00None,12
00000092400000009427,00None,12
00000094390000010200,00188,8
00000094390000010200,00440,54
00000094390000010200,00None,962
00000094850000009671,00034,2
00000094850000009671,00054,2
00000094850000009671,00None,5
00000095440000009834,00None,123
00000098360000011344,00937,6
00000098360000011344,00None,1014
