00000002400000001265,00None,1
00000003800000001913,00026,163
00000003800000001913,00100,58
00000003800000001913,00229,1
00000003800000001913,00291,77
00000003800000001913,00594,1
00000003800000001913,00853,2
00000003800000001913,00None,9
00000003800000001913,01151,1
00000003800000001913,01246,25
00000003800000001913,01326,1
00000003800000001913,01340,33
00000003800000001913,01346,33
00000003800000001913,01352,1
00000003800000001913,01404,1
00000003800000001913,01408,51
00000003800000001913,01484,48
00000014740000003009,00070,2
00000014740000003009,00105,7
00000014740000003009,00364,4
00000014740000003009,00394,4
00000014740000003009,00451,1
00000014740000003009,00452,1
00000014740000003009,00601,1
00000014740000003009,00661,1911
00000014740000003009,00778,1
00000014740000003009,00897,1
00000014740000003009,00977,1
00000014740000003009,00None,200
00000014740000003009,01018,1
00000014740000003009,01054,1
00000014740000003009,01195,2
00000014740000003009,01294,2
00000030830000003767,00033,1
00000030830000003767,00108,1
00000030830000003767,00299,1
00000030830000003767,00420,4
00000030830000003767,00518,11
00000030830000003767,00526,5
00000030830000003767,00564,1
00000030830000003767,00565,2047
00000030830000003767,00599,1
00000030830000003767,00600,1
00000030830000003767,00621,1
00000030830000003767,00None,37
00000040620000004736,00460,1
00000040620000004736,00None,14
00000047360000005524,00034,1
00000047360000005524,00058,6
00000047360000005524,00068,2
00000047360000005524,00088,1
00000047360000005524,00177,2
00000047360000005524,00189,8
00000047360000005524,00632,5
00000047360000005524,00None,154
00000064020000008124,00None,12
00000064020000008124,01092,1
00000070930000007410,00106,1
00000075290000008116,00387,1
00000077840000008649,00092,1
00000077840000008649,00112,62
00000077840000008649,00144,39
00000077840000008649,00162,1
00000077840000008649,00176,44
00000077840000008649,00245,71
00000077840000008649,00357,42
00000077840000008649,00446,1
00000077840000008649,00447,54
00000077840000008649,00639,45
00000077840000008649,00655,1
00000077840000008649,00758,1
00000077840000008649,00None,8
00000082060000009544,00None,9
00000092400000009427,00024,1
00000094390000010200,00341,1
00000094390000010200,00442,1
00000094390000010200,00486,1
00000094390000010200,00671,1
00000094390000010200,00None,7
00000094850000009671,00030,4
00000098360000011344,00894,1
00000098360000011344,00964,1
00000098360000011344,00None,3
00000098360000011344,01055,21
00000104980000011634,00143,7
00000104980000011634,00257,2
00000104980000011634,00300,1
00000104980000011634,00314,2
00000104980000011634,00751,1
00000104980000011634,00None,28
00000114100000011518,00086,1
00000115640000012067,00195,1
00000117790000012221,00064,1
00000117790000012221,00072,2
00000117790000012221,00336,1
00000117790000012221,00355,1
00000117790000012221,00None,4
00000122860000012928,00194,1
00000122860000012928,00205,1
00000122860000012928,00227,57
00000122860000012928,00289,1
00000122860000012928,00374,1
00000122860000012928,00504,32
00000122860000012928,00539,34
00000122860000012928,00565,1
00000122860000012928,00None,5
00000125200000013177,00108,4
00000125200000013177,00None,1
00000135200000013625,00068,1
00000135200000013625,00090,24
00000136830000014874,00132,1
00000136830000014874,00428,40
00000136830000014874,00576,2
00000136830000014874,00795,51
00000136830000014874,00972,1
00000136830000014874,00None,3
00000149330000015711,00077,1
00000149330000015711,00083,2
00000149330000015711,00186,1
00000149330000015711,00244,1
00000149330000015711,00310,1
00000149330000015711,00667,30
00000149330000015711,00None,1
00000170530000017212,00104,1
00000170530000017212,00None,1
00000182610000018583,00161,1
00000182610000018583,00211,1
00000186810000019484,00462,1
00000186810000019484,00552,24
00000186810000019484,00570,1
00000186810000019484,00None,2
00000195420000020468,00326,1
00000195420000020468,00375,40
00000195420000020468,00722,18
00000195420000020468,00821,6
00000195420000020468,00None,1
00000196230000020650,00730,1
00000196230000020650,00None,4
00000207230000021383,00None,1
00000210660000021372,00161,1
00000210660000021372,00211,1
00000229470000024696,00276,5
00000229470000024696,00767,9
00000229470000024696,00780,1
00000229470000024696,00None,2
00000229470000024696,01361,6
00000229470000024696,01531,8
00000229470000024696,01581,8
00000230300000023593,00144,17
00000238780000023982,00087,1
00000239810000024494,00089,1
00000239810000024494,00361,1
00000239810000024494,00387,1
00000239810000024494,00468,22
00000239810000024494,00None,2
00000247270000025015,00204,1
00000247270000025015,00None,1
00000247520000024908,00135,4
00000250890000025280,00None,1
00000253080000025804,000000,3
00000253080000025804,00116,1
00000253080000025804,00245,13
00000253080000025804,00370,15
00000253080000025804,00None,1
00000254020000026688,01153,1
00000256190000025976,00043,1
00000256190000025976,00286,7
00000275650000028044,00326,19
00000280980000028519,00320,24
00000291940000029771,00166,4
00000291940000029771,00170,1
00000291940000029771,00201,28
00000291940000029771,00245,1
00000291940000029771,00439,24
00000295040000029884,00299,13
00000295040000029884,00371,5
00000295040000029884,00None,2
00000298900000030514,00332,1
00000298900000030514,00459,2
00000298900000030514,00553,29
00000298900000030514,00560,26
00000298900000030514,00None,1
00000302070000031507,00263,2
00000306560000030951,00076,19
00000306560000030951,00169,1
00000306560000030951,00None,1
00000310210000031147,00039,17
00000310210000031147,00110,12
00000325730000032927,00None,2
00000336430000034647,00187,2
00000336430000034647,00423,1
00000336430000034647,00836,1
00000336430000034647,00None,3
00000347090000035092,00174,1
00000347090000035092,00None,2
00000351570000035317,00None,1
00000354540000035593,00043,40
00000357460000038088,00426,1
00000359720000036728,00077,26
00000359720000036728,00494,2
00000359720000036728,00540,40
