00000935100000095942,000695,1
00000935100000095942,000766,1
00000935100000095942,001160,1
00003081070000308438,000085,28
00003081070000308438,000251,109
00003081070000308438,000283,123
00003090130000309410,000098,188
00003090130000309410,000187,29
00003090130000309410,000260,1
00003139910000314356,000120,1
00003139910000314356,000195,153
00003139910000314356,000285,183
00003149220000315272,000098,176
00003205650000320914,000045,3
00003205650000320914,000077,9
00003205650000320914,000246,110
00003981700000398263,000090,16
00003983760000398574,000087,15
00004091350000409233,000006,1
00004095950000409738,000023,8
00004109940000411610,000100,8
00004173840000417782,000154,68
00004173840000417782,000273,24
00004190680000419220,000054,14
00004199310000420225,000149,92
00004549560000455024,000063,7
00004574250000457560,000077,4
00004606910000460784,000066,10
00004613610000461578,000150,4
00004618900000462487,000282,8
00004618900000462487,000331,7
00004618900000462487,000396,6
00005172480000517702,000228,42
00005329420000533320,000016,2
00005329420000533320,000244,116
00005803790000580461,000054,1
00005806460000580782,000058,7
00005813150000581591,000005,7
00005813150000581591,000080,17
00005827500000583493,000263,1
00006132560000614376,000203,7
00006146740000615529,000423,4
00006146740000615529,000603,1
00006338840000634062,000054,4
00006376320000637933,000167,30
00006405230000640719,000151,1
00006531030000653666,000111,3
00006531030000653666,000142,2
00006531030000653666,000371,14
00006625490000663478,000184,8
00006625490000663478,000558,28
00006625490000663478,000564,28
00006625490000663478,000677,6
00006625490000663478,000853,4
00006731090000673195,000077,10
00006819350000681984,000037,37
00006854060000685571,000087,21
00007029450000704131,000524,9
00007474320000747578,000130,1
00007633440000763519,000033,17
00007633440000763519,000127,27
00007637470000763944,000061,52
00007642880000764433,000116,1
00007964190000796631,000119,69
00007991790000799565,000200,7
00007991790000799565,000356,2
00008012180000801365,000136,5
00008013900000801533,000054,69
00008013900000801533,000092,1
00008021950000802396,000056,1
00008034430000803611,000026,5
00008040940000804463,000323,120
00008136850000813835,000061,19
00008146430000814799,000079,22
00008146430000814799,000119,27
00008251540000826116,000107,6
00008430650000843562,000074,8
00008430650000843562,000170,3
00008430650000843562,000240,1
00008430650000843562,000453,6
00008436800000843856,000072,6
00008455380000845762,000116,9
00008528540000859153,002732,8
00008528540000859153,002795,30
00008528540000859153,002918,82
00008528540000859153,003109,120
00009036350000904706,001020,1
00009207290000920882,000053,7
00009430070000943072,000015,4
00009609310000961079,000009,1
00010043550001004666,000028,4
00010043550001004666,000052,4
00010043550001004666,000061,5
00010043550001004666,000139,72
00010043550001004666,000175,104
00012478340001248793,000048,1
00012478340001248793,000234,2
00012478340001248793,000336,2
00012575050001257641,000010,1
00012575050001257641,000052,7
00012708660001271035,000066,3
00012711390001271245,000085,13
00012711390001271245,000094,13
00012724260001273171,000281,12
00012724260001273171,000376,2
00012787760001279243,000033,3
00012787760001279243,000203,19
00012787760001279243,000347,30
00012787760001279243,000440,3
00013246470001326944,001045,1
00013246470001326944,001150,1
00013246470001326944,001673,2
00013246470001326944,001722,1
00013246470001326944,002204,2
00014132060001416396,001987,3
00014132060001416396,002061,1
00014132060001416396,002196,4
00014132060001416396,002897,16
00014132060001416396,002968,13
00014199350001420358,000070,1
00014201310001420358,000079,3
00014911650001491383,000103,6
00014962840001496452,000020,11
00014962840001496452,000050,23
00014962840001496452,000113,38
00014971730001497924,000100,1
00014971730001497924,000444,44
00015766780001578537,000015,6
00015766780001578537,000242,63
00015766780001578537,000882,1
00016945270001695440,000423,16
00016945270001695440,000432,20
00016945270001695440,000606,4
00016945270001695440,000673,8
00016945270001695440,000724,8
00016945270001695440,000803,27
00016945270001695440,000837,1
00016945270001695440,000875,74
00016979290001698078,000081,4
00017167250001718492,001714,3
00017167250001718492,001753,4
00017167250001718492,001764,3
00017204920001720708,000117,1
00017204920001720708,000130,2
00017218340001722035,000135,1
00017492760001749314,000022,1
00018775070001877686,000053,2
00019188880001918989,000021,2
00019230690001923186,000054,1
00019230690001923186,000072,4
00019230690001923186,000093,6
00019230690001923186,000111,6
00019241070001926012,000616,2
00019241070001926012,001189,6
00019241070001926012,001640,5
00019241070001926012,001678,3
00019241070001926012,001693,5
00019241070001926012,001888,2
00020177480002019065,000196,9
00020710350002073423,000641,2
00020710350002073423,001140,1
00020710350002073423,001220,2
00020710350002073423,001906,2
00020781390002078678,000064,6
00020781390002078678,000148,11
00022560320002256215,000054,1
00022571940002257346,000131,1
00022587600002259418,000170,1
00022898730002290146,000218,1
00022898730002290146,000245,37
00022898730002290146,000268,10
00023544550002358810,001907,31
00023544550002358810,001960,36
00024256220002427044,001256,65
00024256220002427044,001327,33
00024256220002427044,001390,44
00024256220002427044,001402,44
00024256220002427044,001408,40
00024274120002427875,000117,575
00025112180002515145,001017,32
00025112180002515145,001053,61
00025112180002515145,001608,1
00025112180002515145,001625,1
00028113610002811583,000057,4
00028297740002829948,000107,1
00028325660002834246,001381,4
00028325660002834246,001495,1
00028325660002834246,001647,5
00028360900002836253,000051,1
00028363420002836484,000039,10
00028363420002836484,000099,29
00028363420002836484,000111,34
00028381160002838233,000054,32
00028406530002840828,000045,70
00028406530002840828,000165,247
00028804160002880494,000026,26
00028806950002880797,000053,4
00028817970002882285,000138,51
00028817970002882285,000371,1
00029027280002903330,000579,1
00029080240002908171,000079,4
00031361910003136593,000257,2
00031485890003148773,000121,6
00031485890003148773,000130,6
00031485890003148773,000142,6
00031501290003150283,000071,3
00031517050003151833,000072,2
00031577260003157879,000005,3
00031627910003163766,000043,3
00031627910003163766,000132,5
00031627910003163766,000871,41
00038500230003851551,000043,2
00038500230003851551,000064,2
00038500230003851551,000238,1
00038500230003851551,000727,5
00038500230003851551,000865,10
00038500230003851551,001124,1
00038500230003851551,001246,18
00038500230003851551,001313,16
00038500230003851551,001401,29
00042760940004276496,000345,5
00042853480004285522,000058,2
00042853480004285522,000096,7
00042853480004285522,000105,6
00042882460004288299,000010,1
00043071870004308250,000415,2
00043071870004308250,000800,8
00043071870004308250,000914,20
00043100910004310246,000063,3
00043104560004310596,000117,2
00043117800004311950,000015,1
00043123250004312423,000090,1
00043125370004312702,000072,11
00043226590004323001,000074,5
00043240400004324194,000049,11
00043240400004324194,000141,31
00043299580004330058,000053,35
00043386490004338847,000035,1
00043386490004338847,000074,1
00043386490004338847,000099,521
00043603640004361793,000104,4
00043603640004361793,000575,2
00043603640004361793,000792,1
00043603640004361793,001299,1
00043603640004361793,001355,4
00043640850004364218,000102,2
00043654790004365622,000040,2
00043654790004365622,000121,14
00044061270004407083,000313,58
00044061270004407083,000537,8
00044061270004407083,000565,4
00044061270004407083,000602,6
00044073870004407487,000005,1
00044073870004407487,000036,3
00044112320004411688,000033,8
00044112320004411688,000122,9
00044112320004411688,000192,8
00044112320004411688,000361,45
00047000230004700090,000008,3
00047009770004701106,000096,1
00047013040004701448,000107,13
00047015550004701798,000033,3
00047123950004712500,000088,7
00047125930004712658,000035,23
00047125930004712658,000057,23
00047125930004712658,000062,23
00047131720004713324,000033,4
00047140970004714246,000106,27
00047190590004719229,000039,2
00047202320004720350,000033,1
00047202320004720350,000059,1
00047223790004722513,000009,2
00047227240004722844,000091,9
00047250880004725202,000081,4
00047259350004726727,000478,7
00048413180004841369,000039,21
00048414490004841548,000023,7
00048414490004841548,000056,22
00048416340004841724,000073,10
00048420640004842270,000074,14
00048423550004842507,000049,4
00048489450004849292,000124,3
00048499230004850115,000067,4
00048515580004852381,000096,5
