00000003800000001913,00025,163
00000003800000001913,00029,1
00000003800000001913,00213,1
00000003800000001913,00347,1
00000003800000001913,00457,39
00000003800000001913,00815,1
00000003800000001913,00833,1
00000003800000001913,00861,23
00000003800000001913,00927,1
00000003800000001913,00None,5
00000003800000001913,01018,71
00000003800000001913,01104,1
00000003800000001913,01170,1
00000003800000001913,01173,76
00000003800000001913,01185,1
00000003800000001913,01249,24
00000003800000001913,01252,4
00000003800000001913,01282,15
00000003800000001913,01339,1
00000003800000001913,01351,33
00000003800000001913,01357,34
00000003800000001913,01403,46
00000003800000001913,01450,1
00000003800000001913,01503,1
00000014740000003009,00002,1
00000014740000003009,00069,1
00000014740000003009,00108,3
00000014740000003009,00220,4
00000014740000003009,00393,4
00000014740000003009,00409,2
00000014740000003009,00450,1
00000014740000003009,00600,1
00000014740000003009,00660,1977
00000014740000003009,00664,1
00000014740000003009,00667,5
00000014740000003009,00None,159
00000021410000002249,00None,1
00000030830000003767,00298,2
00000030830000003767,00465,1
00000030830000003767,00468,1
00000030830000003767,00517,5
00000030830000003767,00564,4
00000030830000003767,00598,1
00000030830000003767,00600,1
00000030830000003767,00None,29
00000040620000004736,00471,2
00000040620000004736,00None,7
00000047360000005524,00033,11
00000047360000005524,00067,5
00000047360000005524,00222,2
00000047360000005524,00613,3
00000047360000005524,00781,1
00000047360000005524,00None,116
00000064020000008124,00None,13
00000077840000008649,00029,1
00000077840000008649,00039,1
00000077840000008649,00091,1
00000077840000008649,00143,41
00000077840000008649,00181,1
00000077840000008649,00244,76
00000077840000008649,00435,51
00000077840000008649,00638,42
00000077840000008649,00642,15
00000077840000008649,00648,1
00000077840000008649,00782,66
00000077840000008649,00None,5
00000082060000009544,00None,3
00000092400000009427,00023,1
00000092400000009427,00044,2
00000092400000009427,00134,1
00000092400000009427,00168,5
00000094390000010200,00164,16
00000094390000010200,00191,16
00000094390000010200,00220,76
00000094390000010200,00286,1
00000094390000010200,00391,1
00000094390000010200,00None,4
00000094850000009671,00029,2
00000094850000009671,00144,1
00000098360000011344,00899,1
00000098360000011344,00970,1
00000098360000011344,00None,2
