00000003800000001913,0,500
00000003800000001913,32,500
00000003800000001913,45,500
00000003800000001913,67,500
00000003800000001913,86,500
00000003800000001913,181,500
00000003800000001913,194,500
00000003800000001913,258,500
00000003800000001913,440,500
00000003800000001913,519,500
00000003800000001913,576,500
00000003800000001913,697,500
00000003800000001913,824,500
00000003800000001913,1011,500
00000003800000001913,1126,500
00000003800000001913,1235,500
00000014740000003009,105,1
00000014740000003009,123,1
00000014740000003009,243,1
00000014740000003009,261,1
00000014740000003009,276,1
00000014740000003009,591,1
00000014740000003009,657,1
00000014740000003009,738,1
00000014740000003009,777,1
00000014740000003009,804,1
00000014740000003009,897,1
00000014740000003009,912,1
00000014740000003009,999,1
00000014740000003009,1314,1
00000014740000003009,1323,1
00000014740000003009,1446,1
00000014740000003009,1478,1
00000014740000003009,1491,1
00000030830000003767,204,1500
00000030830000003767,462,1500
00000030830000003767,489,1500
00000030830000003767,525,1500
00000030830000003767,588,1500
00000040620000004736,531,2
00000047360000005524,45,25
00000047360000005524,189,25
00000047360000005524,203,25
00000047360000005524,310,25
00000047360000005524,324,25
00000047360000005524,325,25
00000047360000005524,420,25
00000047360000005524,443,25
00000047360000005524,507,25
00000056080000005961,111,100
00000056080000005961,153,100
00000064020000008124,653,1500
00000064020000008124,791,1500
00000064020000008124,956,1500
00000064020000008124,977,1500
00000064020000008124,1052,1500
00000064020000008124,1115,1500
00000064020000008124,1319,1500
00000070930000007410,133,75
00000077840000008649,97,750
00000077840000008649,218,750
00000077840000008649,328,750
00000077840000008649,554,750
00000077840000008649,713,750
00000077840000008649,768,750
00000077840000008649,842,750
00000082060000009544,110,1
00000082060000009544,401,1
00000082060000009544,695,1
00000082060000009544,920,1
00000090080000009181,96,2
00000090080000009181,149,2
00000092400000009427,59,500
00000094390000010200,55,100
00000094390000010200,79,100
00000094390000010200,99,100
00000094390000010200,234,100
00000094390000010200,241,100
00000094390000010200,304,100
00000094390000010200,427,100
00000094390000010200,492,100
00000094390000010200,579,100
00000098360000011344,799,25
00000098360000011344,963,25
00000098360000011344,1395,25
00000104980000011634,43,100
00000104980000011634,66,100
00000104980000011634,300,100
00000104980000011634,378,100
00000104980000011634,520,100
00000104980000011634,759,100
00000104980000011634,774,100
00000104980000011634,810,100
00000104980000011634,1026,100
00000115640000012067,22,50
00000115640000012067,337,50
00000117790000012221,206,1
00000117790000012221,332,1
00000117790000012221,410,1
00000123610000012462,57,500
00000135200000013625,102,50
00000136830000014874,118,750
00000136830000014874,208,750
00000136830000014874,222,750
00000136830000014874,694,750
00000136830000014874,733,750
00000136830000014874,808,750
00000136830000014874,819,750
00000136830000014874,856,750
00000149330000015711,128,50
00000149330000015711,183,50
00000149330000015711,309,50
00000149330000015711,397,50
00000149330000015711,579,50
00000153880000016170,495,25
00000153880000016170,517,25
00000180260000018168,16,75
00000186810000019484,112,100
00000186810000019484,346,100
00000195420000020468,0,50
00000195420000020468,28,50
00000195420000020468,31,50
00000195420000020468,89,50
00000195420000020468,159,50
00000195420000020468,460,50
00000195420000020468,755,50
00000195420000020468,888,50
00000196230000020650,476,50
00000196230000020650,673,50
00000207230000021383,137,2
00000207230000021383,365,2
00000207230000021383,370,2
00000212270000021373,99,50
00000214360000021569,0,2
00000214360000021569,37,2
00000229470000024696,39,1
00000229470000024696,787,1
00000229470000024696,1046,1
00000229470000024696,1589,1
00000230300000023593,103,1
00000239810000024494,182,100
00000245520000024648,64,1
00000247520000024908,105,50
00000250890000025280,155,2
00000253080000025804,181,50
00000254020000026688,1113,50
00000254020000026688,1168,50
00000256190000025976,82,75
00000256190000025976,104,75
00000267660000026964,78,500
00000270530000027490,215,1
00000275650000028044,88,2
00000275650000028044,196,2
00000275650000028044,224,2
00000275650000028044,325,2
00000275650000028044,431,2
00000280980000028519,35,75
00000280980000028519,89,75
00000280980000028519,224,75
00000280980000028519,265,75
00000280980000028519,393,75
00000291940000029771,72,50
00000291940000029771,293,50
00000291940000029771,574,50
00000295040000029884,0,1
00000295040000029884,155,1
00000295040000029884,262,1
00000295040000029884,334,1
00000298900000030514,0,1
00000298900000030514,44,1
00000298900000030514,48,1
00000298900000030514,570,1
00000302070000031507,201,1500
00000302070000031507,732,1500
00000306560000030951,181,500
00000306560000030951,252,500
00000310210000031147,20,100
00000310210000031147,109,100
00000325730000032927,36,750
00000336430000034647,272,1
00000336430000034647,431,1
00000336430000034647,736,1
00000336430000034647,741,1
00000338450000034288,415,75
00000347090000035092,217,50
00000347090000035092,314,50
00000351570000035317,90,1500
00000351570000035317,120,1500
00000357460000038088,1721,1500
00000359720000036728,116,25
00000359720000036728,138,25
00000359720000036728,432,25
00000359720000036728,493,25
00000359720000036728,512,25
00000393010000039857,321,2
00000393010000039857,361,2
00000407220000040891,107,50
00000408450000041011,134,500
00000428220000044172,129,75
00000467190000047039,86,500
00000467190000047039,224,500
00000467190000047039,265,500
00000474780000047708,165,100
00000474780000047708,199,100
00000477800000047919,93,100
00000479800000048912,58,100
00000479800000048912,101,100
00000479800000048912,122,100
00000479800000048912,312,100
00000479800000048912,326,100
00000503210000050730,299,25
00000503210000050730,310,25
00000507880000051161,157,1500
00000507880000051161,183,1500
00000507880000051161,202,1500
00000507880000051161,275,1500
00000507880000051161,298,1500
00000512200000052181,32,1
00000512200000052181,119,1
00000512200000052181,157,1
00000512200000052181,165,1
00000512200000052181,176,1
00000512200000052181,195,1
00000512200000052181,207,1
00000512200000052181,219,1
00000512200000052181,381,1
00000512200000052181,443,1
00000512200000052181,572,1
00000512200000052181,746,1
00000512200000052181,787,1
00000512200000052181,877,1
00000519250000052065,0,1500
00000524730000053244,63,100
00000531060000053814,237,100
00000531060000053814,576,100
00000531060000053814,681,100
00000531060000053814,699,100
00000533810000053616,205,1500
00000536860000053841,0,750
00000536860000053841,102,750
00000536860000053841,139,750
00000538700000054143,16,100
00000538700000054143,80,100
00000538700000054143,137,100
00000538700000054143,239,100
00000539000000054011,38,1500
00000540700000054249,22,100
00000542020000054356,97,500
00000542020000054356,124,500
00000544500000054710,53,100
00000544500000054710,78,100
00000544500000054710,83,100
00000544500000054710,104,100
00000544500000054710,110,100
00000547670000054971,4,25
00000547670000054971,20,25
00000564750000058077,616,2
00000564750000058077,643,2
00000564750000058077,700,2
00000564750000058077,1080,2
00000564750000058077,1225,2
00000564750000058077,1311,2
00000564750000058077,1445,2
00000564750000058077,1454,2
00000565000000057083,162,2
00000565000000057083,350,2
00000569890000057124,3,100
00000571420000061911,875,750
00000571420000061911,1110,750
00000571420000061911,1320,750
00000571420000061911,1376,750
00000571420000061911,2441,750
00000571420000061911,2588,750
00000571420000061911,2987,750
00000571420000061911,3069,750
00000571420000061911,3175,750
00000571420000061911,3187,750
00000571420000061911,3375,750
00000571420000061911,3770,750
00000571420000061911,3812,750
00000571420000061911,4700,750
00000586240000058943,115,100
00000586240000058943,130,100
00000586240000058943,300,100
00000587650000060764,241,1
00000587650000060764,340,1
00000587650000060764,581,1
00000587650000060764,600,1
00000587650000060764,785,1
00000587650000060764,925,1
00000587650000060764,1174,1
00000587650000060764,1219,1
00000587650000060764,1300,1
00000587650000060764,1601,1
00000587650000060764,1789,1
00000596850000060677,122,50
00000596850000060677,474,50
00000596850000060677,722,50
00000607340000060820,50,500
00000607340000060820,62,500
00000608680000061046,0,2
00000608880000061526,11,1500
00000609810000061164,150,25
00000609810000061164,160,25
00000615850000062221,267,1500
00000615850000062221,522,1500
00000615850000062221,604,1500
00000622750000062526,189,100
00000625150000062661,8,2
00000625150000062661,37,2
00000625450000063395,48,1
00000625450000063395,139,1
00000625450000063395,542,1
00000625450000063395,636,1
00000633470000063539,26,500
00000633470000063539,80,500
00000633470000063539,95,500
00000633470000063539,102,500
00000633470000063539,122,500
00000635400000064403,110,750
00000635400000064403,143,750
00000635400000064403,159,750
00000642920000064487,104,100
00000642920000064487,167,100
00000645410000066246,79,500
00000645410000066246,199,500
00000645410000066246,244,500
00000645410000066246,256,500
00000645410000066246,358,500
00000645410000066246,447,500
00000645410000066246,454,500
00000645410000066246,493,500
00000645410000066246,848,500
00000645410000066246,1114,500
00000645410000066246,1129,500
00000645410000066246,1439,500
00000645410000066246,1474,500
00000645490000066048,348,100
00000645490000066048,517,100
00000645490000066048,1444,100
00000663110000066436,0,2
00000663110000066436,62,2
00000664390000066721,0,500
00000664390000066721,25,500
00000664390000066721,70,500
00000664390000066721,138,500
00000666000000066780,2,50
00000666000000066780,7,50
00000667870000069003,136,75
00000667870000069003,191,75
00000667870000069003,230,75
00000667870000069003,237,75
00000667870000069003,263,75
00000667870000069003,284,75
00000667870000069003,298,75
00000667870000069003,343,75
00000667870000069003,397,75
00000667870000069003,409,75
00000667870000069003,430,75
00000667870000069003,471,75
00000667870000069003,476,75
00000667870000069003,491,75
00000667870000069003,776,75
00000667870000069003,791,75
00000667870000069003,805,75
00000667870000069003,827,75
00000667870000069003,869,75
00000667870000069003,898,75
00000667870000069003,952,75
00000667870000069003,956,75
00000667870000069003,962,75
00000667870000069003,973,75
00000667870000069003,999,75
00000667870000069003,1025,75
00000667870000069003,1049,75
00000667870000069003,1079,75
00000667870000069003,1136,75
00000667870000069003,1193,75
00000667870000069003,1222,75
00000667870000069003,1288,75
00000667870000069003,1295,75
00000667870000069003,1336,75
00000667870000069003,1387,75
00000667870000069003,1403,75
00000667870000069003,1424,75
00000667870000069003,1472,75
00000667870000069003,1517,75
00000667870000069003,1541,75
00000667870000069003,1639,75
00000667870000069003,1675,75
00000667870000069003,1693,75
00000667870000069003,1735,75
00000667870000069003,1760,75
00000667870000069003,1791,75
00000667870000069003,1834,75
00000667870000069003,1924,75
00000667870000069003,1945,75
00000667870000069003,1973,75
00000667870000069003,2075,75
00000667870000069003,2098,75
00000667870000069003,2113,75
00000667870000069003,2142,75
00000669750000067641,40,75
00000669750000067641,243,75
00000669750000067641,626,75
00000675330000069231,0,2
00000675330000069231,299,2
00000675330000069231,862,2
00000675330000069231,1130,2
00000675330000069231,1226,2
00000675330000069231,1382,2
00000675330000069231,1568,2
00000678800000067995,26,25
00000680850000070549,42,1500
00000680850000070549,156,1500
00000680850000070549,408,1500
00000680850000070549,449,1500
00000680850000070549,579,1500
00000680850000070549,789,1500
00000680850000070549,1020,1500
00000680850000070549,1332,1500
00000680850000070549,1360,1500
00000680850000070549,1640,1500
00000680850000070549,1784,1500
00000680850000070549,1930,1500
00000680850000070549,2035,1500
00000680850000070549,2076,1500
00000680850000070549,2276,1500
00000680850000070549,2347,1500
00000683340000071088,163,50
00000683340000071088,262,50
00000683340000071088,475,50
00000683340000071088,501,50
00000683340000071088,1559,50
00000683340000071088,2003,50
00000683340000071088,2117,50
00000683340000071088,2374,50
00000683340000071088,2729,50
00000685070000068781,253,1500
00000706070000071390,622,75
00000710330000071449,265,2
00000710330000071449,286,2
00000711420000071306,122,25
00000713710000071883,340,2
00000713710000071883,433,2
00000719400000072580,142,750
00000724580000072791,77,2
00000726430000073010,95,1
00000726430000073010,146,1
00000749910000075197,189,75
00000750780000076203,345,500
00000750780000076203,404,500
00000750780000076203,652,500
00000750780000076203,676,500
00000750780000076203,793,500
00000762100000076549,314,100
00000764460000077639,126,750
00000764460000077639,335,750
00000764460000077639,656,750
00000764460000077639,948,750
00000764460000077639,1047,750
00000766110000076933,196,1500
00000770980000077373,12,100
00000774320000077735,70,750
00000774320000077735,252,750
00000774320000077735,275,750
00000780360000078227,5,750
00000780360000078227,171,750
00000782930000078706,201,100
00000782930000078706,367,100
00000787630000078870,29,1500
00000787630000078870,73,1500
00000793200000079620,44,50
00000793200000079620,110,50
00000793200000079620,189,50
00000805760000081316,521,25
00000824560000084277,921,750
00000824560000084277,1345,750
00000824560000084277,1557,750
00000824560000084277,1590,750
00000867450000087364,158,1500
00000867450000087364,165,1500
00000867450000087364,231,1500
00000867450000087364,264,1500
00000867450000087364,349,1500
00000867450000087364,381,1500
00000867450000087364,382,1500
00000867450000087364,387,1500
00000867450000087364,452,1500
00000867450000087364,563,1500
00000876740000087863,43,75
00000876740000087863,53,75
00000876740000087863,147,75
