00197944390019794506, 2.7777777777777777
00195054580019505604, 4.3478260869565215
00154774930015478502, 4.671717171717171
00161928650016193026, 5.555555555555555
00194651810019465737, 5.555555555555555
00166349690016635207, 7.291666666666667
00001979610000198033, 8.333333333333332
00022376100002238013, 8.333333333333332
00094057410009406360, 8.333333333333332
00221613000022161318, 8.333333333333332
00091476170009147922, 9.090909090909092
00196345750019635235, 9.090909090909092
00100871130010087949, 10.0
00010810390001081279, 11.11111111111111
00060807030006081002, 11.11111111111111
00161438150016144007, 11.11111111111111
00199128470019913391, 11.11111111111111
00046414490004642747, 12.5
00187920230018792282, 13.043478260869565
00005597830000560732, 13.636363636363635
00083762180008377344, 13.664596273291924
00198551810019855236, 13.73456790123457
00150397060015040625, 13.793103448275861
00001096080000109793, 13.88888888888889
00034685710003468953, 13.88888888888889
00254936940025494599, 13.88888888888889
00008112590000811432, 14.139610389610388
00181814140018181549, 14.285714285714285
00000039070000004068, 14.565911547120917
00028373090002837485, 15.0
00030944600003094695, 15.0
00057623260005762577, 15.0
00089603180008962354, 15.0
00211702670021170566, 15.0
00000099700000010494, 15.252725283152524
00081932690008194417, 15.384615384615385
00204384630020438939, 15.384615384615385
00078562450007856303, 15.46383412982876
00025198110002519886, 15.470899470899468
00210895650021090999, 15.555555555555557
00137395910013739655, 15.74074074074074
00203154330020315910, 16.0
00039097570003909931, 16.129032258064516
00204253100020425456, 16.58950617283951
00001069030000107000, 16.666666666666664
00001737360000173790, 16.666666666666664
00009789400000979094, 16.666666666666664
00011788600001178979, 16.666666666666664
00024065760002406649, 16.666666666666664
00028142430002814429, 16.666666666666664
00036227980003623030, 16.666666666666664
00082629110008263096, 16.666666666666664
00082922490008292294, 16.666666666666664
00085124890008512596, 16.666666666666664
00091002440009100255, 16.666666666666664
00106350160010635701, 16.666666666666664
00107156300010715817, 16.666666666666664
00108372800010837511, 16.666666666666664
00129502820012950411, 16.666666666666664
00132315380013231579, 16.666666666666664
00146958410014696281, 16.666666666666664
00182122100018212712, 16.666666666666664
00188697120018870383, 16.666666666666664
00100486560010048732, 16.666666666666668
00218849420021884970, 16.6969696969697
00195941210019594965, 16.783216783216783
00063261110006326242, 16.7989417989418
00226909060022690958, 16.94173881673881
00129083860012910550, 17.5322693179836
00005944580000594694, 17.908906634396835
00011788010001178903, 18.055555555555557
00052381770005238678, 18.055555555555557
00178467100017846806, 18.055555555555557
00069256580006925770, 18.181818181818183
00083310120008331699, 18.181818181818183
00203577020020358524, 18.181818181818183
00215287120021529329, 18.181818181818183
00115177860011518249, 18.490731490731495
00042211130004221591, 18.75
00212068620021207197, 18.75
00024766480002476692, 19.031206071840923
00000329240000032995, 19.047619047619047
00115196880011519920, 19.047619047619047
00185125710018513133, 19.047619047619047
00203829530020385589, 19.047619047619047
00228721890022872248, 19.047619047619047
00257402420025741274, 19.047619047619047
00275747180027574774, 19.047619047619047
00094600160009460590, 19.166666666666668
00000002400000001265, 19.190597954937573
00006012850000601422, 19.230769230769234
00042127430004212834, 19.230769230769234
00104515490010451639, 19.24584187742083
00211408370021140963, 19.310897435897438
00148173140014817472, 19.393939393939394
00023416900002341921, 19.444444444444446
00046875130004688956, 19.444444444444446
00048156130004815857, 19.444444444444446
00049272250004927306, 19.444444444444446
00053625830005363640, 19.444444444444446
00066639650006664587, 19.444444444444446
00073323660007332419, 19.444444444444446
00075168960007516939, 19.444444444444446
00097896750009789739, 19.444444444444446
00103828370010382877, 19.444444444444446
00109665020010966672, 19.444444444444446
00111072740011107579, 19.444444444444446
00116278660011627934, 19.444444444444446
00117488690011748913, 19.444444444444446
00117763480011776411, 19.444444444444446
00118254780011825565, 19.444444444444446
00118709430011870997, 19.444444444444446
00142776120014277752, 19.444444444444446
00150576450015057911, 19.444444444444446
00169790180016979419, 19.444444444444446
00170947550017095052, 19.444444444444446
00171965090017197423, 19.444444444444446
00189747100018974847, 19.444444444444446
00194420410019442255, 19.444444444444446
00212857500021285767, 19.444444444444446
00262444860026244745, 19.444444444444446
00188591370018859190, 19.65420332355816
00224292690022429297, 19.658119658119666
00131648250013165018, 19.736842105263158
00196009480019601768, 19.841269841269842
00007514030000751626, 20.0
00013681020001368313, 20.0
00015219830001522151, 20.0
00097162050009716308, 20.0
00132777020013282498, 20.0
00174608190017461002, 20.0
00177066480017708604, 20.0
00191397640019139860, 20.0
00219150160021915198, 20.0
00144059210014406610, 20.176397676397677
00120346710012036305, 20.37037037037037
00121815080012181631, 20.40598290598291
00258294340025829626, 20.486847229618192
00057529290005753088, 20.55555555555555
00102997620010299827, 20.673400673400682
00010340300001034394, 20.797169497169502
00175632410017563661, 20.79902965856143
00003355720000335805, 20.823665548178287
00097566520009756799, 20.833333333333332
00030711280003071297, 20.833333333333336
00031727020003172751, 20.833333333333336
00038373440003837988, 20.833333333333336
00177042090017704353, 20.833333333333336
00120297370012029799, 20.83333333333334
00009780920000978146, 20.959595959595966
00003005700000300848, 21.052631578947366
00062974900006297946, 21.052631578947366
00080101350008010379, 21.052631578947366
00092440360009244438, 21.052631578947366
00211124530021112696, 21.052631578947366
00107642160010764710, 21.180555555555557
00069653920006965521, 21.21212121212121
00000845730000084613, 21.243386243386244
00107664460010767260, 21.26642771804062
00067781860006778275, 21.38888888888889
00038044400003804613, 21.39639639639639
00093552080009355834, 21.52777777777778
00081104810008110561, 21.58102766798419
00217891640021789337, 21.666666666666664
00187217720018722111, 21.73913043478261
00249567720024956993, 21.81795940089015
00022149720002215459, 21.929824561403507
00102773950010277548, 21.96581196581197
00114589730011459113, 21.96969696969697
00170597250017059940, 22.150997150997153
00057858800005786025, 22.222222222222218
00062966600006297256, 22.222222222222218
00202374490020237588, 22.222222222222218
00000008380000001560, 22.22222222222222
00001981760000198287, 22.22222222222222
00011021530001102506, 22.22222222222222
00011658340001165947, 22.22222222222222
00012064310001206592, 22.22222222222222
00022775090002278038, 22.22222222222222
00028973650002897550, 22.22222222222222
00032330030003233379, 22.22222222222222
