00000002400000001265,00204,44
00000002400000001265,00312,1
00000003800000001913,00276,97
00000003800000001913,00429,39
00000003800000001913,00554,1
00000003800000001913,00662,59
00000003800000001913,00982,36
00000003800000001913,01407,1
00000014740000003009,00069,1
00000014740000003009,00108,3
00000014740000003009,00123,3
00000014740000003009,00135,5
00000014740000003009,00156,1
00000014740000003009,00162,3
00000014740000003009,00168,1284
00000014740000003009,00239,1
00000014740000003009,00261,2
00000014740000003009,00302,1
00000014740000003009,00305,1
00000014740000003009,00312,4
00000014740000003009,00326,4
00000014740000003009,00351,1
00000014740000003009,00357,3
00000014740000003009,00363,2
00000014740000003009,00372,2530
00000014740000003009,00474,1
00000014740000003009,00492,877
00000014740000003009,00564,378
00000014740000003009,00596,3
00000014740000003009,00612,4
00000014740000003009,00714,3
00000014740000003009,00738,1
00000014740000003009,00849,2
00000014740000003009,00873,1
00000014740000003009,00894,1
00000014740000003009,00918,1
00000014740000003009,00939,453
00000014740000003009,00969,1
00000014740000003009,01177,687
00000014740000003009,01194,656
00000014740000003009,01471,2
00000030830000003767,000000,2
00000030830000003767,00345,1
00000030830000003767,00375,1
00000030830000003767,00387,408
00000030830000003767,00418,3
00000030830000003767,00439,1
00000030830000003767,00468,1
00000030830000003767,00495,2
00000030830000003767,00517,3
00000030830000003767,00525,1
00000030830000003767,00543,1
00000030830000003767,00583,1
00000030830000003767,00595,3
00000040620000004736,00471,1
00000040620000004736,00483,809
00000040620000004736,00582,1
00000047360000005524,00032,1
00000047360000005524,00057,5
00000047360000005524,00081,1894
00000047360000005524,00159,2802
00000047360000005524,00169,2
00000047360000005524,00216,1
00000047360000005524,00228,3
00000047360000005524,00330,1
00000047360000005524,00429,2568
00000047360000005524,00435,5
00000047360000005524,00477,3
00000047360000005524,00480,1
00000047360000005524,00724,1
00000047360000005524,00772,130
00000064020000008124,00898,1
00000064020000008124,01074,1
00000064020000008124,01112,1
00000064020000008124,01140,4
00000077840000008649,00602,40
00000077840000008649,00851,53
00000082060000009544,00575,1
00000082060000009544,00606,1
00000082060000009544,00621,47
00000082060000009544,00701,175
00000086680000009491,00229,1
00000094390000010200,00485,1
00000094390000010200,00704,1
00000094850000009671,00023,2
00000098360000011344,00430,18
00000098360000011344,00804,1
00000099700000010494,00120,1
00000104980000011634,00313,1
00000104980000011634,00336,1
00000104980000011634,00432,1
00000104980000011634,00487,1
00000104980000011634,00516,1
00000104980000011634,00564,1
00000104980000011634,00759,1
00000104980000011634,00766,1
00000104980000011634,01065,83
00000113380000011418,00039,3
00000114100000011518,00068,40
00000114100000011518,00096,1
00000115640000012067,00396,7
00000115640000012067,00430,2
00000117790000012221,00272,1
00000117790000012221,00320,32
00000122860000012928,00018,32
00000122860000012928,00054,47
00000122860000012928,00143,31
00000122860000012928,00343,28
00000122860000012928,00594,38
00000122860000012928,00599,38
00000125200000013177,00175,4
00000125200000013177,00236,2
00000125200000013177,00494,1
00000136830000014874,00112,1
00000136830000014874,00157,54
00000136830000014874,00350,74
00000136830000014874,00520,43
00000136830000014874,00884,38
00000148840000015008,00089,1
00000149330000015711,00156,40
00000149330000015711,00446,27
00000149330000015711,00528,31
00000149330000015711,00726,38
00000149330000015711,00769,1
00000170530000017212,00045,58
00000170530000017212,00159,1
00000180260000018168,00105,2
00000182610000018583,000000,1
00000182610000018583,00116,39
00000184870000018629,000000,1
00000186810000019484,00042,48
00000186810000019484,00189,12
00000186810000019484,00306,32
00000186810000019484,00582,1
00000186810000019484,00786,9
00000195420000020468,00066,29
00000195420000020468,00260,31
00000195420000020468,00319,38
00000195420000020468,00445,25
00000195420000020468,00721,1
00000195420000020468,00761,4
00000196230000020650,00179,1
00000196230000020650,00980,38
00000196230000020650,01027,3
00000198800000020015,00026,40
00000198800000020015,00066,1
00000207230000021383,00123,1
00000207230000021383,00329,33
00000210660000021200,000000,1
00000210660000021200,00116,39
00000229470000024696,00317,8
00000229470000024696,00495,5
00000229470000024696,01295,4
00000229470000024696,01397,5
00000229470000024696,01653,5
00000229470000024696,01733,4
00000230300000023593,00389,1
00000239810000024494,000000,5
00000239810000024494,00085,12
00000239810000024494,00321,14
00000239810000024494,00435,11
00000247270000025015,00044,10
00000247520000024908,00043,4
00000250890000025280,00130,4
00000253080000025804,00432,22
00000253410000025559,00097,8
00000253410000025559,00130,2
00000254020000026688,00499,1
00000256190000025976,00231,4
00000260300000026316,00066,4
