00000002400000001265,00None,10
00000003800000001913,00025,1
00000003800000001913,00027,1
00000003800000001913,00048,1
00000003800000001913,00070,110
00000003800000001913,00102,1
00000003800000001913,00105,43
00000003800000001913,00196,1
00000003800000001913,00243,1
00000003800000001913,00261,1
00000003800000001913,00706,1
00000003800000001913,00858,21
00000003800000001913,00866,1
00000003800000001913,00None,54
00000003800000001913,01136,2
00000003800000001913,01195,1
00000003800000001913,01351,1
00000003800000001913,01353,1
00000003800000001913,01436,2
00000003800000001913,01509,1
00000014740000003009,00060,8
00000014740000003009,00126,2
00000014740000003009,00138,6
00000014740000003009,00219,7
00000014740000003009,00255,9
00000014740000003009,00354,4
00000014740000003009,00408,14
00000014740000003009,00411,8
00000014740000003009,00452,1
00000014740000003009,00453,7
00000014740000003009,00471,2
00000014740000003009,00603,1
00000014740000003009,00662,15
00000014740000003009,00666,9
00000014740000003009,00667,2
00000014740000003009,00669,15
00000014740000003009,00None,1248
00000014740000003009,01044,1
00000014740000003009,01056,1
00000014740000003009,01143,3
00000014740000003009,01251,1
00000021410000002249,00088,2
00000030830000003767,00504,3
00000030830000003767,00565,1
00000030830000003767,00566,1
00000030830000003767,00598,1
00000030830000003767,00600,868
00000030830000003767,00None,206
00000039070000004068,00None,5
00000040620000004736,00534,2
00000040620000004736,00None,67
00000047360000005524,00033,46
00000047360000005524,00060,8
00000047360000005524,00069,1
00000047360000005524,00339,4
00000047360000005524,00423,2
00000047360000005524,00778,1
00000047360000005524,00780,1
00000047360000005524,00None,757
00000056080000005961,00None,2
00000064020000008124,00None,76
00000064020000008124,01094,2
00000064020000008124,01100,1
00000077840000008649,00076,2
00000077840000008649,00113,1
00000077840000008649,00246,3
00000077840000008649,00358,1
00000077840000008649,00379,1
00000077840000008649,00380,1
00000077840000008649,00447,1
00000077840000008649,00530,55
00000077840000008649,00531,7
00000077840000008649,00647,1
00000077840000008649,00656,1
00000077840000008649,00706,3
00000077840000008649,00759,1
00000077840000008649,00793,45
00000077840000008649,00824,1
00000077840000008649,00None,36
00000082060000009544,00None,41
00000086680000009491,00None,1
00000092400000009427,00None,1
00000094390000010200,00134,2
00000094390000010200,00159,39
00000094390000010200,00296,1
00000094390000010200,00443,75
00000094390000010200,00None,28
00000095440000009834,00None,2
00000098360000011344,00895,14
00000098360000011344,00None,15
00000104980000011634,00258,2
00000104980000011634,00301,1
00000104980000011634,00348,1
00000104980000011634,00406,2
00000104980000011634,00498,3
00000104980000011634,00752,2
00000104980000011634,00870,1
00000104980000011634,00None,172
00000104980000011634,01017,1
00000114100000011518,00None,2
00000115640000012067,00203,1
00000117790000012221,00119,1
00000117790000012221,00356,1
00000117790000012221,00None,22
00000122860000012928,00228,50
00000122860000012928,00375,1
00000122860000012928,00505,33
00000122860000012928,00514,1
00000122860000012928,00516,1
00000122860000012928,00519,6
00000122860000012928,00540,1
00000122860000012928,00567,1
00000122860000012928,00None,20
00000123610000012462,00031,1
00000125200000013177,00064,2
00000125200000013177,00432,1
00000125200000013177,00None,1
00000135200000013625,00091,2
00000135200000013625,00None,4
00000136830000014874,00None,35
00000149330000015711,00084,3
00000149330000015711,00102,1
00000149330000015711,00186,53
00000149330000015711,00273,35
00000149330000015711,00330,3
00000149330000015711,00None,16
00000170530000017212,00105,1
00000170530000017212,00None,3
00000182610000018583,00None,13
00000184870000018629,00033,1
00000184870000018629,00None,6
00000186810000019484,00045,44
00000186810000019484,00553,23
00000186810000019484,00734,1
00000186810000019484,00None,16
00000195420000020468,00723,19
00000195420000020468,00None,11
00000196230000020650,00None,13
00000198800000020015,00None,3
00000207230000021383,00None,17
00000210660000021200,00None,5
00000210660000021372,00None,8
00000212270000021373,00None,5
00000214360000021569,00None,2
00000229470000024696,00219,8
00000229470000024696,00781,9
00000229470000024696,00None,7
00000229470000024696,01304,3
00000229470000024696,01362,6
00000229470000024696,01532,8
00000229470000024696,01582,8
00000230300000023593,00002,1
00000230300000023593,00None,5
00000238780000023982,00None,3
00000239810000024494,00090,1
00000239810000024494,00269,1
00000239810000024494,00324,14
00000239810000024494,00362,1
00000239810000024494,00382,1
00000239810000024494,00None,2
00000247270000025015,00None,1
00000247520000024908,00128,4
00000250890000025280,00083,1
00000250890000025280,00None,1
00000253080000025804,00190,1
00000253080000025804,00371,13
00000253080000025804,00402,1
00000253080000025804,00None,9
00000256190000025976,00044,1
00000256190000025976,00None,2
00000260300000026316,00None,1
00000275650000028044,00054,26
00000275650000028044,00185,1
00000275650000028044,00327,1
00000275650000028044,00None,6
00000280980000028519,00343,6
00000280980000028519,00344,5
00000280980000028519,00375,1
00000280980000028519,00None,5
00000291940000029771,00183,23
00000291940000029771,00202,1
00000291940000029771,00246,10
00000291940000029771,00440,19
00000291940000029771,00None,6
00000295040000029884,00281,1
00000295040000029884,00None,6
00000298900000030514,00333,1
00000298900000030514,00427,1
00000298900000030514,00532,1
00000298900000030514,00None,17
00000299350000030295,00None,1
00000302070000031507,00264,2
00000302070000031507,00None,1
00000302070000031507,01122,3
00000303940000033270,01333,1
00000303940000033270,02119,1
00000306560000030951,00207,1
00000306560000030951,00None,4
00000310210000031147,00040,17
00000310210000031147,00None,1
00000325730000032927,00None,5
00000330220000033120,00None,2
00000336430000034647,00049,1
00000336430000034647,00188,2
00000336430000034647,00837,1
00000336430000034647,00881,1
00000336430000034647,00914,27
00000336430000034647,00None,23
00000347090000035092,00091,1
00000347090000035092,00138,45
00000347090000035092,00152,1
00000347090000035092,00None,8
00000347200000035212,00253,1
00000351570000035317,00None,5
00000354540000035593,00069,1
00000354540000035593,00None,3
00000356620000035911,00031,1
00000356620000035911,00075,1
00000356620000035911,00None,6
00000357460000038088,00427,1
00000359720000036728,00None,19
00000393880000039874,00176,1
00000408450000041011,00056,1
00000467190000047039,00None,3
00000474780000047708,00071,4
00000474780000047708,00133,9
00000474780000047708,00None,1
00000479800000048912,00None,5
00000503210000050730,00231,1
00000503210000050730,00None,5
00000507880000051161,00None,1
00000512200000052181,00236,10
00000512200000052181,00806,2
00000512200000052181,00None,9
00000515490000052061,00073,1
00000515490000052061,00082,1
00000522520000052413,00071,1
00000522520000052413,00None,6
00000524730000053244,00None,3
00000531060000053814,00623,1
00000531060000053814,00None,4
00000534340000053751,00None,9
00000538170000053999,00None,6
00000538700000054143,00179,3
00000538700000054143,00None,3
00000539000000054011,00None,1
00000540700000054249,00None,2
00000542020000054356,000000,1
00000542020000054356,00011,12
00000542020000054356,00129,1
00000542020000054356,00None,1
00000544500000054710,00127,18
00000544500000054710,00None,1
00000547670000054971,00063,1
00000547670000054971,00None,4
00000564750000058077,00224,1
00000564750000058077,00260,1
00000564750000058077,00291,1
00000564750000058077,00452,1
00000564750000058077,00496,1
00000564750000058077,00513,1
00000564750000058077,00943,1
00000564750000058077,00951,1
